date,time_of_purchase,customer_name,phone_number,age,order_type,item_bought,is_combo,quantity,item_price_total,coupon_code,coupon_used,discount_amount,final_amount,payment_method,rating,review
2026-05-14,17:43,Vignesh Devi,+91 9632016328,44,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Paytm,,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-14,21:11,Muthu Devi,+91 6983584168,43,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Best chicken lollipop I've had, will come again"
2026-05-14,19:58,Vijay M,+91 6659401399,16,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,"Decent taste, price sari than"
2026-05-14,21:57,Prakash R,+91 7559948482,46,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,4,
2026-05-14,18:49,Iniya R,+91 8477725228,46,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,5,"Loved the combo, perfect spice level"
2026-05-14,21:43,Prakash Devi,+91 7689702838,35,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-14,21:18,Meena K,+91 9020762451,30,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Super spicy and juicy, best bbq in area"
2026-05-14,20:20,Joseph R,+91 9870568566,24,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,PhonePe,,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-14,18:10,Muthu Babu,+91 6455623869,58,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Ultimate taste anna, naa daily varen"
2026-05-14,17:57,Revathi R,+91 9797643815,42,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Super spicy and juicy, best bbq in area"
2026-05-14,17:19,Ayesha,+91 7680182422,35,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Loved the combo, perfect spice level"
2026-05-14,21:49,Meena Prasad,+91 7341016668,45,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Cash,4,
2026-05-14,19:53,Gopal Raj,+91 8961586578,17,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,Cash,4,"Super spicy and juicy, best bbq in area"
2026-05-14,17:13,Manoj S,+91 6801006231,60,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-05-15,19:40,Priya Kumar,+91 8283644089,26,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,,
2026-05-15,20:23,Ayesha Babu,+91 9947055169,34,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,PhonePe,5,"Loved the combo, perfect spice level"
2026-05-15,19:03,Iniya R,+91 6940548465,26,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Card,3,Quantity konjam kammiya irundhuchu but taste okay
2026-05-15,21:17,Selvam R,+91 6217659180,29,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-15,19:52,,+91 8396907844,45,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Vera level taste, oru sight ah irundhuchu"
2026-05-15,17:19,Gopal Prasad,+91 7400499154,44,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Best chicken lollipop I've had, will come again"
2026-05-15,17:38,Yazhini Devi,+91 7080201104,,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,Yes,26,234,Cash,,"Amazing bbq stall, must try in this area"
2026-05-15,19:31,Dhanush K,+91 6574733848,59,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,3,"Taste romba pramadham illa, sagalama irundhuchu"
2026-05-15,17:32,Bala Babu,+91 7797604027,22,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-15,18:42,,+91 6265423511,,Phone Call,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Paytm,3,
2026-05-15,18:24,Dhanush M,+91 8789792691,20,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-05-15,18:27,Vijay S,+91 7978768245,48,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Great value for money, fresh and hot"
2026-05-15,21:07,Dinesh K,+91 9401489025,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Super spicy and juicy, best bbq in area"
2026-05-15,22:52,Muthu Kumar,+91 7705544027,33,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,3,
2026-05-15,20:15,Selvam M,+91 6334123281,25,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-15,20:13,Suresh R,+91 7654145868,36,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-15,20:55,Murugan Prasad,+91 9855965211,45,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Excellent flavour, family panindhalum enjoy pannanga"
2026-05-15,21:19,Revathi S,+91 9558867533,51,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"Decent taste, price sari than"
2026-05-15,17:34,Rajesh,+91 6818835523,21,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"It was fine, nothing special"
2026-05-15,22:12,Anand Kumar,+91 7913539411,47,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-05-15,18:07,Saravanan,+91 8969554917,50,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,
2026-05-15,22:46,,+91 8376724238,49,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-05-15,22:06,Deepa,+91 7779054253,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,2,"Too salty, not up to the mark today"
2026-05-15,21:59,Harish Kumar,+91 9214895134,29,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,,
2026-05-15,20:12,Mary Devi,+91 8053773515,49,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,
2026-05-15,21:42,Kalaivani,+91 9535560932,16,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Best chicken lollipop I've had, will come again"
2026-05-15,19:02,Muthu R,+91 9972281089,22,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-05-15,22:55,Sowmya Devi,+91 9177115921,23,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,
2026-05-15,20:38,Harish M,+91 8527177449,18,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,
2026-05-15,22:03,Dinesh K,+91 9498941343,38,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Freshly grilled and juicy, highly recommend"
2026-05-15,19:49,John Raj,+91 7359202730,,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,"Ultimate taste anna, naa daily varen"
2026-05-15,17:20,Vignesh Raj,+91 6244550229,57,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,GPay,5,
2026-05-15,20:38,Karthik M,+91 8777520471,19,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Amazing bbq stall, must try in this area"
2026-05-15,19:25,Senthil Raj,+91 7618324210,25,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Ultimate taste anna, naa daily varen"
2026-05-15,21:01,Fathima M,+91 7016127924,26,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,PhonePe,,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-16,22:49,Sivakumar R,+91 8902787429,42,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,4,"Great value for money, fresh and hot"
2026-05-16,20:42,Selvam R,+91 6217659180,29,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,2,"Not fresh today, taste changed"
2026-05-16,19:44,Prakash K,+91 7242009541,17,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Card,5,"Vera level taste, oru sight ah irundhuchu"
2026-05-16,22:40,Vignesh R,+91 7149190586,57,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,
2026-05-16,20:25,Prakash Devi,+91 7689702838,35,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-16,20:12,Meena Raj,+91 9820795207,36,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Freshly grilled and juicy, highly recommend"
2026-05-16,21:26,Sathish Kumar,+91 8843443757,37,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,"Vera level taste, oru sight ah irundhuchu"
2026-05-16,20:55,Naveen Devi,+91 6443699577,43,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Loved the combo, perfect spice level"
2026-05-16,21:35,Deepa R,+91 8756091575,32,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,GPay,,
2026-05-16,18:17,Senthil,+91 7141888059,23,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Average, expected more spice"
2026-05-16,20:35,John S,+91 6893246095,30,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-05-16,19:09,Iniya K,+91 9291486528,20,Phone Call,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,,"Excellent flavour, family panindhalum enjoy pannanga"
2026-05-16,19:18,Harish K,+91 8965137098,35,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,
2026-05-16,19:10,Rajesh M,+91 9504773586,42,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,19:38,Priya M,+91 9465215724,49,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,21:49,Suresh,+91 7389083863,43,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,17:48,Gopal,+91 8713052064,60,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,5,
2026-05-16,20:57,John,+91 6211409155,49,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Best chicken lollipop I've had, will come again"
2026-05-16,18:32,Anitha S,+91 6477005411,54,Phone Call,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-05-16,21:53,Abdul Kareem Prasad,+91 8264379797,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,
2026-05-16,20:17,Murugan Devi,+91 7494590537,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,
2026-05-16,19:43,Suresh,+91 7389083863,43,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-16,21:43,Gopal K,+91 6607337543,29,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,19:03,Sathish M,+91 8731254970,46,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Freshly grilled and juicy, highly recommend"
2026-05-16,19:59,Farhan Devi,+91 9416052975,20,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,3,
2026-05-16,21:09,Abdul Kareem K,+91 7734670656,25,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-16,22:36,Revathi S,+91 9558867533,51,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,Cash,5,"Excellent flavour, family panindhalum enjoy pannanga"
2026-05-16,18:21,Sowmya K,+91 8879432050,16,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,5,
2026-05-16,18:06,Ravi K,+91 7233606943,34,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,21:23,Joseph,+91 8481882649,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Amazing bbq stall, must try in this area"
2026-05-16,20:21,Naveen Babu,+91 8094308943,55,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Wings semma crispy ah irundhuchu, thanks anna"
2026-05-16,18:44,Harish R,+91 6695707130,47,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,3,"It was fine, nothing special"
2026-05-16,20:08,Mary Kumar,+91 6746120047,22,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-05-16,18:28,Dinesh,+91 6001959408,55,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-05-16,17:17,Joseph Kumar,+91 8714345581,23,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,
2026-05-16,18:39,Farhan S,+91 8377211831,50,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-05-16,18:41,Arun S,+91 7041292506,52,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-16,22:51,Saravanan R,+91 7673657661,,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,PhonePe,5,Very tasty and quick service too
2026-05-16,19:25,Joseph R,+91 9870568566,24,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,3,"It was fine, nothing special"
2026-05-16,18:09,Anand Prasad,+91 8255341928,30,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Card,5,
2026-05-16,18:15,Dhanush K,+91 6574733848,59,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,"Super spicy and juicy, best bbq in area"
2026-05-16,18:01,Ayesha Babu,+91 7145623285,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,4,"Ultimate taste anna, naa daily varen"
2026-05-16,21:11,Kalaivani,+91 7784457676,58,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Super spicy and juicy, best bbq in area"
2026-05-17,18:53,Selvam R,+91 6217659180,29,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,2,"Konjam over cooked ah irundhuchu, disappointed"
2026-05-17,22:31,Lakshmi,+91 7930103105,19,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,2,
2026-05-17,19:09,Elango R,+91 9851604817,38,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,,3,"Decent taste, price sari than"
2026-05-17,20:16,Gowtham Prasad,+91 9483503056,32,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,,
2026-05-17,17:56,Senthil S,+91 7028439599,58,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-05-17,22:09,Rajesh Kumar,+91 8339421047,17,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,,"Best chicken lollipop I've had, will come again"
2026-05-17,19:19,Selvam,+91 8769985893,53,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-05-17,22:05,Farhan Babu,+91 8394534523,,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,3,
2026-05-17,20:26,Anand,+91 7341324262,47,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Kalakalappa irundhuchu, next time friends oda varen"
2026-05-17,21:16,Anand M,+91 8698478961,59,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,PhonePe,5,
2026-05-17,19:36,John Raj,+91 6200325866,27,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Decent taste, price sari than"
2026-05-17,22:09,Dinesh S,+91 7337971302,55,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,"Not bad, but waiting time konjam adhigama irundhuchu"
2026-05-17,17:47,John Raj,+91 8198327315,50,Phone Call,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,GPay,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-17,21:45,Ramesh Devi,+91 8479688248,53,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,GPay,,
2026-05-17,20:47,Arun Babu,+91 8940781618,33,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Paytm,3,"Not bad, but waiting time konjam adhigama irundhuchu"
2026-05-17,18:18,Vidya Devi,+91 9908740640,28,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Vera level taste, oru sight ah irundhuchu"
2026-05-17,20:20,Karthik M,+91 8777520471,19,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-17,21:52,John S,+91 6693406088,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,Very tasty and quick service too
2026-05-17,21:49,Lakshmi,+91 7413590706,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,3,
2026-05-17,20:45,Karthik S,+91 9813299111,22,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-17,22:47,Abdul Kareem,+91 7992299590,16,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Great value for money, fresh and hot"
2026-05-17,22:40,Dinesh Devi,+91 9909670546,41,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,Very tasty and quick service too
2026-05-17,21:45,Ramesh Prasad,+91 7715518844,25,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Freshly grilled and juicy, highly recommend"
2026-05-17,18:06,Naveen S,+91 7824104207,20,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,2,"Cold ah kudutanga, expected hot and fresh"
2026-05-17,18:42,Aishwarya Raj,+91 9807154516,47,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-17,21:47,Naveen M,+91 6694406372,19,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Card,,
2026-05-17,17:56,Vignesh Devi,+91 9632016328,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Loved the combo, perfect spice level"
2026-05-17,21:35,Sathish Kumar,+91 8843443757,37,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,
2026-05-17,20:21,Naveen R,+91 7494156135,34,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,
2026-05-17,18:04,John Raj,+91 6401272419,46,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,3,"Taste romba pramadham illa, sagalama irundhuchu"
2026-05-17,20:28,,+91 9778321867,28,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,
2026-05-17,20:58,Anitha M,+91 6517827335,18,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Super spicy and juicy, best bbq in area"
2026-05-17,20:58,Mary Raj,+91 9383473597,44,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,"Vera level taste, oru sight ah irundhuchu"
2026-05-17,21:40,Dinesh R,+91 6072324844,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Super spicy and juicy, best bbq in area"
2026-05-17,18:50,Karthik,+91 8725294493,18,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-05-17,20:08,Rajesh Kumar,+91 7201861626,55,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-05-17,18:41,Naveen,+91 7274930038,57,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Paytm,5,
2026-05-17,19:49,Anand Prasad,+91 7799650752,,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Loved the combo, perfect spice level"
2026-05-17,18:47,Kumar Prasad,+91 6473210469,41,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,2,"Not fresh today, taste changed"
2026-05-17,19:10,Suresh,+91 8294019655,42,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-18,21:48,Elango Devi,+91 9837770143,40,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Nalla crispy ah irundhuchu, quantity um super"
2026-05-18,17:37,Gopal K,+91 6381848786,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,,4,"Super spicy and juicy, best bbq in area"
2026-05-18,20:36,Vidya,+91 6715182037,,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,"Great value for money, fresh and hot"
2026-05-18,20:50,Gopal,+91 6003667580,55,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Best chicken lollipop I've had, will come again"
2026-05-18,21:14,Elango Kumar,+91 9574858685,,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,GPay,5,
2026-05-18,20:28,Prakash M,+91 7991196862,22,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,5,"Loved the combo, perfect spice level"
2026-05-18,20:23,Joseph Prasad,+91 6756551256,59,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Paytm,5,"Excellent flavour, family panindhalum enjoy pannanga"
2026-05-18,20:57,Dinesh Babu,+91 8549480831,30,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Paytm,5,
2026-05-18,21:50,Dinesh,+91 8451076226,49,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,4,
2026-05-18,21:02,Arun Kumar,+91 7387262473,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-18,18:38,Gopal Babu,+91 7293183933,36,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-05-18,22:21,Iniya,+91 7422899518,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Paytm,5,
2026-05-18,20:23,Gopal Babu,+91 8699033654,35,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Loved the combo, perfect spice level"
2026-05-18,20:48,Mary M,+91 9043206112,22,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-05-18,19:03,Ravi,+91 9490978276,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Freshly grilled and juicy, highly recommend"
2026-05-18,18:07,Deepa,+91 7696816453,36,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,4,
2026-05-18,18:31,,+91 9527758416,20,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,
2026-05-18,19:18,Kalaivani M,+91 9066999551,36,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,2,
2026-05-18,20:58,Gowtham S,+91 8614554511,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-05-18,19:13,John Raj,+91 8198327315,50,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Paytm,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-05-18,21:30,Kumar Kumar,+91 6190790306,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Card,4,
2026-05-18,21:45,Vidya R,+91 8916971576,59,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Ultimate taste anna, naa daily varen"
2026-05-18,21:27,Lakshmi,+91 9449251925,34,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,
2026-05-18,20:10,John R,+91 9480162456,38,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-18,19:37,Bala Raj,+91 8400903722,34,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-05-18,17:54,Selvam,+91 9799284639,36,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Vera level taste, oru sight ah irundhuchu"
2026-05-18,22:32,Yazhini,+91 6804794905,20,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,,4,"Excellent flavour, family panindhalum enjoy pannanga"
2026-05-18,21:14,,+91 7581141689,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Card,5,
